Time (s),Channel,Data
-4.93325,logic_clk,1
-4.93325,GPIO11,0
-4.93315,logic_clk,0
-4.93305,logic_clk,1
-4.93305,GPIO11,1
-4.93295,logic_clk,0
-4.93285,logic_clk,1
-4.93285,GPIO11,0
-4.93275,logic_clk,0
-4.93265,logic_clk,1
-4.93265,GPIO11,1
-4.93255,logic_clk,0
-4.93245,logic_clk,1
-4.93245,GPIO11,0
-4.93235,logic_clk,0
-4.93225,logic_clk,1
-4.93225,GPIO11,1
-4.93215,logic_clk,0
-4.93205,logic_clk,1
-4.93205,GPIO11,0
-4.93195,logic_clk,0
-4.93185,logic_clk,1
-4.93185,GPIO11,1
-4.93175,logic_clk,0
-4.93165,logic_clk,1
-4.93165,GPIO11,0
-4.93155,logic_clk,0
-4.93145,logic_clk,1
-4.93145,GPIO11,1
-4.93135,logic_clk,0
-4.93125,logic_clk,1
-4.93125,GPIO11,0
-4.93115,logic_clk,0
-4.93105,logic_clk,1
-4.93105,GPIO11,1
-4.93095,logic_clk,0
-4.93085,logic_clk,1
-4.93085,GPIO11,0
-4.93075,logic_clk,0
-4.93065,logic_clk,1
-4.93065,GPIO11,1
-4.93055,logic_clk,0
-4.93045,logic_clk,1
-4.93045,GPIO11,0
-4.93035,logic_clk,0
-4.93025,logic_clk,1
-4.93025,GPIO11,1
-4.93015,logic_clk,0
-4.93005,logic_clk,1
-4.93005,GPIO11,0
-4.92995,logic_clk,0
-4.92985,logic_clk,1
-4.92985,GPIO11,1
-4.92975,logic_clk,0
-4.92965,logic_clk,1
-4.92965,GPIO11,0
-4.92955,logic_clk,0
-4.92945,logic_clk,1
-4.92945,GPIO11,1
-4.92935,logic_clk,0
-4.92925,logic_clk,1
-4.92925,GPIO11,0
-4.92915,logic_clk,0
-4.92905,logic_clk,1
-4.92905,GPIO11,1
-4.92895,logic_clk,0
-4.92885,logic_clk,1
-4.92885,GPIO11,0
-4.92875,logic_clk,0
-4.92865,logic_clk,1
-4.92865,GPIO11,1
-4.92855,logic_clk,0
-4.92845,logic_clk,1
-4.92845,GPIO11,0
-4.92835,logic_clk,0
-4.92825,logic_clk,1
-4.92825,GPIO11,1
-4.92815,logic_clk,0
-4.92805,logic_clk,1
-4.92805,GPIO11,0
-4.92795,logic_clk,0
-4.92785,logic_clk,1
-4.92785,GPIO11,1
-4.92775,logic_clk,0
-4.92765,logic_clk,1
-4.92765,GPIO11,0
-4.92755,logic_clk,0
-4.92745,logic_clk,1
-4.92745,GPIO11,1
-4.92735,logic_clk,0
-4.92725,logic_clk,1
-4.92725,GPIO11,0
-4.92715,logic_clk,0
-4.92705,logic_clk,1
-4.92705,GPIO11,1
-4.92695,logic_clk,0
-4.92685,logic_clk,1
-4.92685,GPIO11,0
-4.92675,logic_clk,0
-4.92665,logic_clk,1
-4.92665,GPIO11,1
-4.92655,logic_clk,0
-4.92645,logic_clk,1
-4.92645,GPIO11,0
-4.92635,logic_clk,0
-4.92625,logic_clk,1
-4.92625,GPIO11,1
-4.92615,logic_clk,0
-4.92605,logic_clk,1
-4.92605,GPIO11,0
-4.92595,logic_clk,0
-4.92585,logic_clk,1
-4.92585,GPIO11,1
-4.92575,logic_clk,0
-4.92565,logic_clk,1
-4.92565,GPIO11,0
-4.92555,logic_clk,0
-4.92545,logic_clk,1
-4.92545,GPIO11,1
-4.92535,logic_clk,0
-4.92525,logic_clk,1
-4.92525,GPIO11,0
-4.92515,logic_clk,0
-4.92505,logic_clk,1
-4.92505,GPIO11,1
-4.92495,logic_clk,0
-4.92485,logic_clk,1
-4.92485,GPIO11,0
-4.92475,logic_clk,0
-4.92465,logic_clk,1
-4.92465,GPIO11,1
-4.92455,logic_clk,0
-4.92445,logic_clk,1
-4.92445,GPIO11,0
-4.92435,logic_clk,0
-4.92425,logic_clk,1
-4.92425,GPIO11,1
-4.92415,logic_clk,0
-4.92405,logic_clk,1
-4.92405,GPIO11,0
-4.92395,logic_clk,0
-4.92385,logic_clk,1
-4.92385,GPIO11,1
-4.92375,logic_clk,0
-4.92365,logic_clk,1
-4.92365,GPIO11,0
-4.92355,logic_clk,0
-4.92345,logic_clk,1
-4.92345,GPIO11,1
-4.92335,logic_clk,0
-4.92325,logic_clk,1
-4.92325,GPIO11,0
-4.92315,logic_clk,0
-4.92305,logic_clk,1
-4.92305,GPIO11,1
-4.92295,logic_clk,0
-4.92285,logic_clk,1
-4.92285,GPIO11,0
-4.92275,logic_clk,0
-4.92265,logic_clk,1
-4.92265,GPIO11,1
-4.92255,logic_clk,0
-4.92245,logic_clk,1
-4.92245,GPIO11,0
-4.92235,logic_clk,0
-4.92225,logic_clk,1
-4.92225,GPIO11,1
-4.92215,logic_clk,0
-4.92205,logic_clk,1
-4.92205,GPIO11,0
-4.92195,logic_clk,0
-4.92185,logic_clk,1
-4.92185,GPIO11,1
-4.92175,logic_clk,0
-4.92165,logic_clk,1
-4.92165,GPIO11,0
-4.92155,logic_clk,0
-4.92145,logic_clk,1
-4.92145,GPIO11,1
-4.92135,logic_clk,0
-4.92125,logic_clk,1
-4.92125,GPIO11,0
-4.92115,logic_clk,0
-4.92105,logic_clk,1
-4.92105,GPIO11,1
-4.92095,logic_clk,0
-4.92085,logic_clk,1
-4.92085,GPIO11,0
-4.92075,logic_clk,0
-4.92065,logic_clk,1
-4.92065,GPIO11,1
-4.92055,logic_clk,0
-4.92045,logic_clk,1
-4.92045,GPIO11,0
-4.92035,logic_clk,0
-4.92025,logic_clk,1
-4.92025,GPIO11,1
-4.92015,logic_clk,0
-4.92005,logic_clk,1
-4.92005,GPIO11,0
-4.91995,logic_clk,0
-4.91985,logic_clk,1
-4.91985,GPIO11,1
-4.91975,logic_clk,0
-4.91965,logic_clk,1
-4.91965,GPIO11,0
-4.91955,logic_clk,0
-4.91945,logic_clk,1
-4.91945,GPIO11,1
-4.91935,logic_clk,0
-4.91925,logic_clk,1
-4.91925,GPIO11,0
-4.91915,logic_clk,0
-4.91905,logic_clk,1
-4.91905,GPIO11,1
-4.91895,logic_clk,0
-4.91885,logic_clk,1
-4.91885,GPIO11,0
-4.91875,logic_clk,0
-4.91865,logic_clk,1
-4.91865,GPIO11,1
-4.91855,logic_clk,0
-4.91845,logic_clk,1
-4.91845,GPIO11,0
-4.91835,logic_clk,0
-4.91825,logic_clk,1
-4.91825,GPIO11,1
-4.91815,logic_clk,0
-4.91805,logic_clk,1
-4.91805,GPIO11,0
-4.91795,logic_clk,0
-4.91785,logic_clk,1
-4.91785,GPIO11,1
-4.91775,logic_clk,0
-4.91765,logic_clk,1
-4.91765,GPIO11,0
-4.91755,logic_clk,0
-4.91745,logic_clk,1
-4.91745,GPIO11,1
-4.91735,logic_clk,0
-4.91725,logic_clk,1
-4.91725,GPIO11,0
-4.91715,logic_clk,0
-4.91705,logic_clk,1
-4.91705,GPIO11,1
-4.91695,logic_clk,0
-4.91685,logic_clk,1
-4.91685,GPIO11,0
-4.91675,logic_clk,0
-4.91665,logic_clk,1
-4.91665,GPIO11,1
-4.91655,logic_clk,0
-4.91645,logic_clk,1
-4.91645,GPIO11,0
-4.91635,logic_clk,0
-4.91625,logic_clk,1
-4.91625,GPIO11,1
-4.91615,logic_clk,0
-4.91605,logic_clk,1
-4.91605,GPIO11,0
-4.91595,logic_clk,0
-4.9159,logic_clk,1
-4.9159,GPIO11,1
-4.9158,logic_clk,0
-4.9157,logic_clk,1
-4.9157,GPIO11,0
-4.9156,logic_clk,0
-4.9155,logic_clk,1
-4.9155,GPIO11,1
-4.9154,logic_clk,0
-4.9153,logic_clk,1
-4.9153,GPIO11,0
-4.9152,logic_clk,0
-4.9151,logic_clk,1
-4.9151,GPIO11,1
-4.915,logic_clk,0
-4.9149,logic_clk,1
-4.9149,GPIO11,0
-4.9148,logic_clk,0
-4.9147,logic_clk,1
-4.9147,GPIO11,1
-4.9146,logic_clk,0
-4.9145,logic_clk,1
-4.9145,GPIO11,0
-4.9144,logic_clk,0
-4.9143,logic_clk,1
-4.9143,GPIO11,1
-4.9142,logic_clk,0
-4.9141,logic_clk,1
-4.9141,GPIO11,0
-4.914,logic_clk,0
-4.9139,logic_clk,1
-4.9139,GPIO11,1
-4.9138,logic_clk,0
-4.9137,logic_clk,1
-4.9137,GPIO11,0
-4.9136,logic_clk,0
-4.9135,logic_clk,1
-4.9135,GPIO11,1
-4.9134,logic_clk,0
-4.9133,logic_clk,1
-4.9133,GPIO11,0
-4.9132,logic_clk,0
-4.9131,logic_clk,1
-4.9131,GPIO11,1
-4.913,logic_clk,0
-4.9129,logic_clk,1
-4.9129,GPIO11,0
-4.9128,logic_clk,0
-4.9127,logic_clk,1
-4.9127,GPIO11,1
-4.9126,logic_clk,0
-4.9125,logic_clk,1
-4.9125,GPIO11,0
-4.9124,logic_clk,0
-4.9123,logic_clk,1
-4.9123,GPIO11,1
-4.9122,logic_clk,0
-4.9121,logic_clk,1
-4.9121,GPIO11,0
-4.912,logic_clk,0
-4.9119,logic_clk,1
-4.9119,GPIO11,1
-4.9118,logic_clk,0
-4.9117,logic_clk,1
-4.9117,GPIO11,0
-4.9116,logic_clk,0
-4.9115,logic_clk,1
-4.9115,GPIO11,1
-4.9114,logic_clk,0
-4.9113,logic_clk,1
-4.9113,GPIO11,0
-4.9112,logic_clk,0
-4.9111,logic_clk,1
-4.9111,GPIO11,1
-4.911,logic_clk,0
-4.9109,logic_clk,1
-4.9109,GPIO11,0
-4.9108,logic_clk,0
-4.9107,logic_clk,1
-4.9107,GPIO11,1
-4.9106,logic_clk,0
-4.9105,logic_clk,1
-4.9105,GPIO11,0
-4.9104,logic_clk,0
-4.9103,logic_clk,1
-4.9103,GPIO11,1
-4.9102,logic_clk,0
-4.9101,logic_clk,1
-4.9101,GPIO11,0
-4.91,logic_clk,0
-4.9099,logic_clk,1
-4.9099,GPIO11,1
-4.9098,logic_clk,0
-4.9097,logic_clk,1
-4.9097,GPIO11,0
-4.9096,logic_clk,0
-4.9095,logic_clk,1
-4.9095,GPIO11,1
-4.9094,logic_clk,0
-4.9093,logic_clk,1
-4.9093,GPIO11,0
-4.9092,logic_clk,0
-4.9091,logic_clk,1
-4.9091,GPIO11,1
-4.909,logic_clk,0
-4.9089,logic_clk,1
-4.9089,GPIO11,0
-4.9088,logic_clk,0
-4.9087,logic_clk,1
-4.9087,GPIO11,1
-4.9086,logic_clk,0
-4.9085,logic_clk,1
-4.9085,GPIO11,0
-4.9084,logic_clk,0
-4.9083,logic_clk,1
-4.9083,GPIO11,1
-4.9082,logic_clk,0
-4.9081,logic_clk,1
-4.9081,GPIO11,0
-4.908,logic_clk,0
-4.9079,logic_clk,1
-4.9079,GPIO11,1
-4.9078,logic_clk,0
-4.9077,logic_clk,1
-4.9077,GPIO11,0
-4.9076,logic_clk,0
-4.9075,logic_clk,1
-4.9075,GPIO11,1
-4.9074,logic_clk,0
-4.9073,logic_clk,1
-4.9073,GPIO11,0
-4.9072,logic_clk,0
-4.9071,logic_clk,1
-4.9071,GPIO11,1
-4.907,logic_clk,0
-4.9069,logic_clk,1
-4.9069,GPIO11,0
-4.9068,logic_clk,0
-4.9067,logic_clk,1
-4.9067,GPIO11,1
-4.9066,logic_clk,0
-4.9065,logic_clk,1
-4.9065,GPIO11,0
-4.9064,logic_clk,0
-4.9063,logic_clk,1
-4.9063,GPIO11,1
-4.9062,logic_clk,0
-4.9061,logic_clk,1
-4.9061,GPIO11,0
-4.906,logic_clk,0
-4.9059,logic_clk,1
-4.9059,GPIO11,1
-4.9058,logic_clk,0
-4.9057,logic_clk,1
-4.9057,GPIO11,0
-4.9056,logic_clk,0
-4.9055,logic_clk,1
-4.9055,GPIO11,1
-4.9054,logic_clk,0
-4.9053,logic_clk,1
-4.9053,GPIO11,0
-4.9052,logic_clk,0
-4.9051,logic_clk,1
-4.9051,GPIO11,1
-4.905,logic_clk,0
-4.9049,logic_clk,1
-4.9049,GPIO11,0
-4.9048,logic_clk,0
-4.9047,logic_clk,1
-4.9047,GPIO11,1
-4.9046,logic_clk,0
-4.9045,logic_clk,1
-4.9045,GPIO11,0
-4.9044,logic_clk,0
-4.9043,logic_clk,1
-4.9043,GPIO11,1
-4.9042,logic_clk,0
-4.9041,logic_clk,1
-4.9041,GPIO11,0
-4.904,logic_clk,0
-4.9039,logic_clk,1
-4.9039,GPIO11,1
-4.9038,logic_clk,0
-4.9037,logic_clk,1
-4.9037,GPIO11,0
-4.9036,logic_clk,0
-4.9035,logic_clk,1
-4.9035,GPIO11,1
-4.9034,logic_clk,0
-4.9033,logic_clk,1
-4.9033,GPIO11,0
-4.9032,logic_clk,0
-4.9031,logic_clk,1
-4.9031,GPIO11,1
-4.903,logic_clk,0
-4.9029,logic_clk,1
-4.9029,GPIO11,0
-4.9028,logic_clk,0
-4.9027,logic_clk,1
-4.9027,GPIO11,1
-4.9026,logic_clk,0
-4.9025,logic_clk,1
-4.9025,GPIO11,0
-4.9024,logic_clk,0
-4.9023,logic_clk,1
-4.9023,GPIO11,1
-4.9022,logic_clk,0
-4.9021,logic_clk,1
-4.9021,GPIO11,0
-4.902,logic_clk,0
-4.9019,logic_clk,1
-4.9019,GPIO11,1
-4.9018,logic_clk,0
-4.9017,logic_clk,1
-4.9017,GPIO11,0
-4.9016,logic_clk,0
-4.9015,logic_clk,1
-4.9015,GPIO11,1
-4.9014,logic_clk,0
-4.9013,logic_clk,1
-4.9013,GPIO11,0
-4.9012,logic_clk,0
-4.9011,logic_clk,1
-4.9011,GPIO11,1
-4.901,logic_clk,0
-4.9009,logic_clk,1
-4.9009,GPIO11,0
-4.9008,logic_clk,0
-4.9007,logic_clk,1
-4.9007,GPIO11,1
-4.9006,logic_clk,0
-4.9005,logic_clk,1
-4.9005,GPIO11,0
-4.9004,logic_clk,0
-4.9003,logic_clk,1
-4.9003,GPIO11,1
-4.9002,logic_clk,0
-4.9001,logic_clk,1
-4.9001,GPIO11,0
-4.9,logic_clk,0
-4.8999,logic_clk,1
-4.8999,GPIO11,1
-4.8998,logic_clk,0
-4.8997,logic_clk,1
-4.8997,GPIO11,0
-4.8996,logic_clk,0
-4.8995,logic_clk,1
-4.8995,GPIO11,1
-4.8994,logic_clk,0
-4.8993,logic_clk,1
-4.8993,GPIO11,0
-4.8992,logic_clk,0
-4.8991,logic_clk,1
-4.8991,GPIO11,1
-4.899,logic_clk,0
-4.8989,logic_clk,1
-4.8989,GPIO11,0
-4.8988,logic_clk,0
-4.8987,logic_clk,1
-4.8987,GPIO11,1
-4.8986,logic_clk,0
-4.8985,logic_clk,1
-4.8985,GPIO11,0
-4.8984,logic_clk,0
-4.8983,logic_clk,1
-4.8983,GPIO11,1
-4.8982,logic_clk,0
-4.8981,logic_clk,1
-4.8981,GPIO11,0
-4.898,logic_clk,0
-4.8979,logic_clk,1
-4.8979,GPIO11,1
-4.8978,logic_clk,0
-4.89775,logic_clk,1
-4.89775,GPIO11,0
-4.89765,logic_clk,0
-4.89755,logic_clk,1
-4.89755,GPIO11,1
-4.89745,logic_clk,0
-4.89735,logic_clk,1
-4.89735,GPIO11,0
-4.89725,logic_clk,0
-4.89715,logic_clk,1
-4.89715,GPIO11,1
-4.89705,logic_clk,0
-4.89695,logic_clk,1
-4.89695,GPIO11,0
-4.89685,logic_clk,0
-4.89675,logic_clk,1
-4.89675,GPIO11,1
-4.89665,logic_clk,0
-4.89655,logic_clk,1
-4.89655,GPIO11,0
-4.89645,logic_clk,0
-4.89635,logic_clk,1
-4.89635,GPIO11,1
-4.89625,logic_clk,0
-4.89615,logic_clk,1
-4.89615,GPIO11,0
-4.89605,logic_clk,0
-4.89595,logic_clk,1
-4.89595,GPIO11,1
-4.89585,logic_clk,0
-4.89575,logic_clk,1
-4.89575,GPIO11,0
-4.89565,logic_clk,0
-4.89555,logic_clk,1
-4.89555,GPIO11,1
-4.89545,logic_clk,0
-4.89535,logic_clk,1
-4.89535,GPIO11,0
-4.89525,logic_clk,0
-4.89515,logic_clk,1
-4.89515,GPIO11,1
-4.89505,logic_clk,0
-4.89495,logic_clk,1
-4.89495,GPIO11,0
-4.89485,logic_clk,0
-4.89475,logic_clk,1
-4.89475,GPIO11,1
-4.89465,logic_clk,0
-4.89455,logic_clk,1
-4.89455,GPIO11,0
-4.89445,logic_clk,0
-4.89435,logic_clk,1
-4.89435,GPIO11,1
-4.89425,logic_clk,0
-4.89415,logic_clk,1
-4.89415,GPIO11,0
-4.89405,logic_clk,0
-4.89395,logic_clk,1
-4.89395,GPIO11,1
-4.89385,logic_clk,0
-4.89375,logic_clk,1
-4.89375,GPIO11,0
-4.89365,logic_clk,0
-4.89355,logic_clk,1
-4.89355,GPIO11,1
-4.89345,logic_clk,0
-4.89335,logic_clk,1
-4.89335,GPIO11,0
-4.89325,logic_clk,0
-4.89315,logic_clk,1
-4.89315,GPIO11,1
-4.89305,logic_clk,0
-4.89295,logic_clk,1
-4.89295,GPIO11,0
-4.89285,logic_clk,0
-4.89275,logic_clk,1
-4.89275,GPIO11,1
-4.89265,logic_clk,0
-4.89255,logic_clk,1
-4.89255,GPIO11,0
-4.89245,logic_clk,0
-4.89235,logic_clk,1
-4.89235,GPIO11,1
-4.89225,logic_clk,0
-4.89215,logic_clk,1
-4.89215,GPIO11,0
-4.89205,logic_clk,0
-4.89195,logic_clk,1
-4.89195,GPIO11,1
-4.89185,logic_clk,0
-4.89175,logic_clk,1
-4.89175,GPIO11,0
-4.89165,logic_clk,0
-4.89155,logic_clk,1
-4.89155,GPIO11,1
-4.89145,logic_clk,0
-4.89135,logic_clk,1
-4.89135,GPIO11,0
-4.89125,logic_clk,0
-4.89115,logic_clk,1
-4.89115,GPIO11,1
-4.89105,logic_clk,0
-4.89095,logic_clk,1
-4.89095,GPIO11,0
-4.89085,logic_clk,0
-4.89075,logic_clk,1
-4.89075,GPIO11,1
-4.89065,logic_clk,0
-4.89055,logic_clk,1
-4.89055,GPIO11,0
-4.89045,logic_clk,0
-4.89035,logic_clk,1
-4.89035,GPIO11,1
-4.89025,logic_clk,0
-4.89015,logic_clk,1
-4.89015,GPIO11,0
-4.89005,logic_clk,0
-4.88995,logic_clk,1
-4.88995,GPIO11,1
-4.88985,logic_clk,0
-4.88975,logic_clk,1
-4.88975,GPIO11,0
-4.88965,logic_clk,0
-4.88955,logic_clk,1
-4.88955,GPIO11,1
-4.88945,logic_clk,0
-4.88935,logic_clk,1
-4.88935,GPIO11,0
-4.88925,logic_clk,0
-4.88915,logic_clk,1
-4.88915,GPIO11,1
-4.88905,logic_clk,0
-4.88895,logic_clk,1
-4.88895,GPIO11,0
-4.88885,logic_clk,0
-4.88875,logic_clk,1
-4.88875,GPIO11,1
-4.88865,logic_clk,0
-4.88855,logic_clk,1
-4.88855,GPIO11,0
-4.88845,logic_clk,0
-4.88835,logic_clk,1
-4.88835,GPIO11,1
-4.88825,logic_clk,0
-4.88815,logic_clk,1
-4.88815,GPIO11,0
-4.88805,logic_clk,0
-4.88795,logic_clk,1
-4.88795,GPIO11,1
-4.88785,logic_clk,0
-4.88775,logic_clk,1
-4.88775,GPIO11,0
-4.88765,logic_clk,0
-4.88755,logic_clk,1
-4.88755,GPIO11,1
-4.88745,logic_clk,0
-4.88735,logic_clk,1
-4.88735,GPIO11,0
-4.88725,logic_clk,0
-4.88715,logic_clk,1
-4.88715,GPIO11,1
-4.88705,logic_clk,0
-4.88695,logic_clk,1
-4.88695,GPIO11,0
-4.88685,logic_clk,0
-4.88675,logic_clk,1
-4.88675,GPIO11,1
-4.88665,logic_clk,0
-4.88655,logic_clk,1
-4.88655,GPIO11,0
-4.88645,logic_clk,0
-4.88635,logic_clk,1
-4.88635,GPIO11,1
-4.88625,logic_clk,0
-4.88615,logic_clk,1
-4.88615,GPIO11,0
-4.88605,logic_clk,0
-4.88595,logic_clk,1
-4.88595,GPIO11,1
-4.88585,logic_clk,0
-4.88575,logic_clk,1
-4.88575,GPIO11,0
-4.88565,logic_clk,0
-4.88555,logic_clk,1
-4.88555,GPIO11,1
-4.88545,logic_clk,0
-4.88535,logic_clk,1
-4.88535,GPIO11,0
-4.88525,logic_clk,0
-4.88515,logic_clk,1
-4.88515,GPIO11,1
-4.88505,logic_clk,0
-4.88495,logic_clk,1
-4.88495,GPIO11,0
-4.88485,logic_clk,0
-4.88475,logic_clk,1
-4.88475,GPIO11,1
-4.88465,logic_clk,0
-4.88455,logic_clk,1
-4.88455,GPIO11,0
-4.88445,logic_clk,0
-4.88435,logic_clk,1
-4.88435,GPIO11,1
-4.88425,logic_clk,0
-4.88415,logic_clk,1
-4.88415,GPIO11,0
-4.88405,logic_clk,0
-4.88395,logic_clk,1
-4.88395,GPIO11,1
-4.88385,logic_clk,0
-4.88375,logic_clk,1
-4.88375,GPIO11,0
-4.88365,logic_clk,0
-4.88355,logic_clk,1
-4.88355,GPIO11,1
-4.88345,logic_clk,0
-4.88335,logic_clk,1
-4.88335,GPIO11,0
-4.88325,logic_clk,0
-4.88315,logic_clk,1
-4.88315,GPIO11,1
-4.88305,logic_clk,0
-4.88295,logic_clk,1
-4.88295,GPIO11,0
-4.88285,logic_clk,0
-4.88275,logic_clk,1
-4.88275,GPIO11,1
-4.88265,logic_clk,0
-4.88255,logic_clk,1
-4.88255,GPIO11,0
-4.88245,logic_clk,0
-4.88235,logic_clk,1
-4.88235,GPIO11,1
-4.88225,logic_clk,0
-4.88215,logic_clk,1
-4.88215,GPIO11,0
-4.88205,logic_clk,0
-4.88195,logic_clk,1
-4.88195,GPIO11,1
-4.88185,logic_clk,0
-4.88175,logic_clk,1
-4.88175,GPIO11,0
-4.88165,logic_clk,0
-4.88155,logic_clk,1
-4.88155,GPIO11,1
-4.88145,logic_clk,0
-4.88135,logic_clk,1
-4.88135,GPIO11,0
-4.88125,logic_clk,0
-4.88115,logic_clk,1
-4.88115,GPIO11,1
-4.88105,logic_clk,0
-4.88095,logic_clk,1
-4.88095,GPIO11,0
-4.88085,logic_clk,0
-4.88075,logic_clk,1
-4.88075,GPIO11,1
-4.88065,logic_clk,0
-4.88055,logic_clk,1
-4.88055,GPIO11,0
-4.88045,logic_clk,0
-4.88035,logic_clk,1
-4.88035,GPIO11,1
-4.88025,logic_clk,0
-4.88015,logic_clk,1
-4.88015,GPIO11,0
-4.88005,logic_clk,0
-4.87995,logic_clk,1
-4.87995,GPIO11,1
-4.87985,logic_clk,0
-4.87975,logic_clk,1
-4.87975,GPIO11,0
-4.8797,logic_clk,0
-4.8796,logic_clk,1
-4.8796,GPIO11,1
-4.8795,logic_clk,0
-4.8794,logic_clk,1
-4.8794,GPIO11,0
-4.8793,logic_clk,0
-4.8792,logic_clk,1
-4.8792,GPIO11,1
-4.8791,logic_clk,0
-4.879,logic_clk,1
-4.879,GPIO11,0
-4.8789,logic_clk,0
-4.8788,logic_clk,1
-4.8788,GPIO11,1
-4.8787,logic_clk,0
-4.8786,logic_clk,1
-4.8786,GPIO11,0
-4.8785,logic_clk,0
-4.8784,logic_clk,1
-4.8784,GPIO11,1
-4.8783,logic_clk,0
-4.8782,logic_clk,1
-4.8782,GPIO11,0
-4.8781,logic_clk,0
-4.878,logic_clk,1
-4.878,GPIO11,1
-4.8779,logic_clk,0
-4.8778,logic_clk,1
-4.8778,GPIO11,0
-4.8777,logic_clk,0
-4.8776,logic_clk,1
-4.8776,GPIO11,1
-4.8775,logic_clk,0
-4.8774,logic_clk,1
-4.8774,GPIO11,0
-4.8773,logic_clk,0
-4.8772,logic_clk,1
-4.8772,GPIO11,1
-4.8771,logic_clk,0
-4.877,logic_clk,1
-4.877,GPIO11,0
-4.8769,logic_clk,0
-4.8768,logic_clk,1
-4.8768,GPIO11,1
-4.8767,logic_clk,0
-4.8766,logic_clk,1
-4.8766,GPIO11,0
-4.8765,logic_clk,0
-4.8764,logic_clk,1
-4.8764,GPIO11,1
-4.8763,logic_clk,0
-4.8762,logic_clk,1
-4.8762,GPIO11,0
-4.8761,logic_clk,0
-4.876,logic_clk,1
-4.876,GPIO11,1
-4.8759,logic_clk,0
-4.8758,logic_clk,1
-4.8758,GPIO11,0
-4.8757,logic_clk,0
-4.8756,logic_clk,1
-4.8756,GPIO11,1
-4.8755,logic_clk,0
-4.8754,logic_clk,1
-4.8754,GPIO11,0
-4.8753,logic_clk,0
-4.8752,logic_clk,1
-4.8752,GPIO11,1
-4.8751,logic_clk,0
-4.875,logic_clk,1
-4.875,GPIO11,0
-4.8749,logic_clk,0
-4.8748,logic_clk,1
-4.8748,GPIO11,1
-4.8747,logic_clk,0
-4.8746,logic_clk,1
-4.8746,GPIO11,0
-4.8745,logic_clk,0
-4.8744,logic_clk,1
-4.8744,GPIO11,1
-4.8743,logic_clk,0
-4.8742,logic_clk,1
-4.8742,GPIO11,0
-4.8741,logic_clk,0
-4.874,logic_clk,1
-4.874,GPIO11,1
-4.8739,logic_clk,0
-4.8738,logic_clk,1
-4.8738,GPIO11,0
-4.8737,logic_clk,0
-4.8736,logic_clk,1
-4.8736,GPIO11,1
-4.8735,logic_clk,0
-4.8734,logic_clk,1
-4.8734,GPIO11,0
-4.8733,logic_clk,0
-4.8732,logic_clk,1
-4.8732,GPIO11,1
-4.8731,logic_clk,0
-4.873,logic_clk,1
-4.873,GPIO11,0
-4.8729,logic_clk,0
-4.8728,logic_clk,1
-4.8728,GPIO11,1
-4.8727,logic_clk,0
-4.8726,logic_clk,1
-4.8726,GPIO11,0
-4.8725,logic_clk,0
-4.8724,logic_clk,1
-4.8724,GPIO11,1
-4.8723,logic_clk,0
-4.8722,logic_clk,1
-4.8722,GPIO11,0
-4.8721,logic_clk,0
-4.872,logic_clk,1
-4.872,GPIO11,1
-4.8719,logic_clk,0
-4.8718,logic_clk,1
-4.8718,GPIO11,0
-4.8717,logic_clk,0
-4.8716,logic_clk,1
-4.8716,GPIO11,1
-4.8715,logic_clk,0
-4.8714,logic_clk,1
-4.8714,GPIO11,0
-4.8713,logic_clk,0
-4.8712,logic_clk,1
-4.8712,GPIO11,1
-4.8711,logic_clk,0
-4.871,logic_clk,1
-4.871,GPIO11,0
-4.8709,logic_clk,0
-4.8708,logic_clk,1
-4.8708,GPIO11,1
-4.8707,logic_clk,0
-4.8706,logic_clk,1
-4.8706,GPIO11,0
-4.8705,logic_clk,0
-4.8704,logic_clk,1
-4.8704,GPIO11,1
-4.8703,logic_clk,0
-4.8702,logic_clk,1
-4.8702,GPIO11,0
-4.8701,logic_clk,0
-4.87,logic_clk,1
-4.87,GPIO11,1
-4.8699,logic_clk,0
-4.8698,logic_clk,1
-4.8698,GPIO11,0
-4.8697,logic_clk,0
-4.8696,logic_clk,1
-4.8696,GPIO11,1
-4.8695,logic_clk,0
-4.8694,logic_clk,1
-4.8694,GPIO11,0
-4.8693,logic_clk,0
-4.8692,logic_clk,1
-4.8692,GPIO11,1
-4.8691,logic_clk,0
-4.869,logic_clk,1
-4.869,GPIO11,0
-4.8689,logic_clk,0
-4.8688,logic_clk,1
-4.8688,GPIO11,1
-4.8687,logic_clk,0
-4.8686,logic_clk,1
-4.8686,GPIO11,0
-4.8685,logic_clk,0
-4.8684,logic_clk,1
-4.8684,GPIO11,1
-4.8683,logic_clk,0
-4.8682,logic_clk,1
-4.8682,GPIO11,0
-4.8681,logic_clk,0
-4.868,logic_clk,1
-4.868,GPIO11,1
-4.8679,logic_clk,0
-4.8678,logic_clk,1
-4.8678,GPIO11,0
-4.8677,logic_clk,0
-4.8676,logic_clk,1
-4.8676,GPIO11,1
-4.8675,logic_clk,0
-4.8674,logic_clk,1
-4.8674,GPIO11,0
-4.8673,logic_clk,0
-4.8672,logic_clk,1
-4.8672,GPIO11,1
-4.8671,logic_clk,0
-4.867,logic_clk,1
-4.867,GPIO11,0
-4.8669,logic_clk,0
-4.8668,logic_clk,1
-4.8668,GPIO11,1
-4.8667,logic_clk,0
